page_label,page_no,title,section_name,page_kind,summary,family_names,reference_family_name,notes,image_filename
p612,612,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_612.jpg
p613,613,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_613.jpg
p614,614,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_614.jpg
p615,615,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_615.jpg
p616,616,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_616.jpg
p617,617,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_617.jpg
p618,618,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_618.jpg
p619,619,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_619.jpg
p620,620,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_620.jpg
p621,621,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_621.jpg
p622,622,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_622.jpg
p623,623,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_623.jpg
p624,624,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_624.jpg
p625,625,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_625.jpg
p626,626,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_626.jpg
p627,627,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_627.jpg
p628,628,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_628.jpg
p629,629,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_629.jpg
p630,630,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_630.jpg
p631,631,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_631.jpg
p632,632,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_632.jpg
p633,633,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_633.jpg
p634,634,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_634.jpg
p635,635,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_635.jpg
p636,636,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_636.jpg
p637,637,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_637.jpg
p638,638,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_638.jpg
p639,639,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_639.jpg
p640,640,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_640.jpg
p641,641,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_641.jpg
p642,642,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_642.jpg
p643,643,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_643.jpg
p644,644,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_644.jpg
p645,645,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_645.jpg
p646,646,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_646.jpg
p647,647,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_647.jpg
p648,648,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_648.jpg
p649,649,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_649.jpg
p650,650,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_650.jpg
p651,651,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_651.jpg
p652,652,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_652.jpg
p653,653,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_653.jpg
p654,654,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_654.jpg
p655,655,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_655.jpg
p656,656,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_656.jpg
p657,657,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_657.jpg
p658,658,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_658.jpg
p659,659,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_659.jpg
p660,660,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_660.jpg
p661,661,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_661.jpg
p662,662,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_662.jpg
p663,663,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_663.jpg
p664,664,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_664.jpg
p665,665,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_665.jpg
p666,666,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_666.jpg
p667,667,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_667.jpg
p668,668,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_668.jpg
p669,669,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_669.jpg
p670,670,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_670.jpg
p671,671,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_671.jpg
p672,672,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_672.jpg
p673,673,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_673.jpg
p674,674,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_674.jpg
p675,675,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_675.jpg
p676,676,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_676.jpg
p677,677,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_677.jpg
p678,678,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_678.jpg
p679,679,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_679.jpg
p680,680,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_680.jpg
p681,681,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_681.jpg
p682,682,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_682.jpg
p683,683,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_683.jpg
p684,684,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_684.jpg
p685,685,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_685.jpg
p686,686,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_686.jpg
p687,687,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_687.jpg
p688,688,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_688.jpg
p689,689,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_689.jpg
p690,690,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_690.jpg
p691,691,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_691.jpg
p692,692,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_692.jpg
p693,693,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_693.jpg
p694,694,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_694.jpg
p695,695,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_695.jpg
p696,696,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_696.jpg
p697,697,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_697.jpg
p698,698,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_698.jpg
p699,699,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_699.jpg
p700,700,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_700.jpg
p701,701,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_701.jpg
p702,702,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_702.jpg
p703,703,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_703.jpg
p704,704,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_704.jpg
p705,705,IX. REFERENCES,IX. References continuation,reference_bibliography,"Reference-section page listing literature citations associated with the named reactions covered in the handbook, intended as a back-of-book bibliography and source trail for the main reaction entries.",References,,Backmatter bibliography page.,named reactions_705.jpg
